repo,srs
Yongxin-Hu/TabbyKV,0.9963075365370063
jimexist/surya-rs,0.9997536923646084
VulnPlanet/l3x,0.9998815639639282
ihciah/aria2-rs,0.9955258774670019
ImKennyYip/flappy-bird-java,0.9955258900643202
Rapter1990/parkinglot,0.9987484598546302
chenhunghan/mlx-training-rs,0.9999616644189205
oxalica/orb,0.9970238559776456
ellenhp/airmail,0.9997278489555605
versotile-org/verso,0.8200823448727967
Pulikovskyy/fixitnow,0.9955258942586583
liubingmx/fast-spring-test,0.9999976130213497
SarthakMakhija/clearcheck,0.9958593253219434
GaoSSR/OnePRO,0.9955258899024071
ivabus/lonelyradio,0.9999068612630068
nwtgck/stacklover-rust,0.9986305007773663
0xExp-po/scrypto-examples,0.995525886576635
dounine/wechat-pay-rust-sdk,0.9964315272003635
vvvar/checkmark,0.998670363049364
eycorsican/leafvpn-desktop,0.9992020600862396
hexaredecimal/ML,0.9994132454035264
G2-Games/cross-usb,0.9983136249472858
andogq/qubit,0.15461748786729085
holonym-foundation/vole-zk-prover,0.9963075325520181
rustls/rustls-openssl-compat,0.9971662164641325
drcircuit/wchhack,0.9960540867842679
sentrysoftware/metricshub,0.2476970099484696
dnanhkhoa/acm,0.9999960513062216
Incendo/cloud-minecraft,0.9580309025698314
fineshopdesign/cf-wasm,0.003395160857376286
JeroenGar/jagua-rs,0.9997811213535499
ekzhang/jute,0.9959246855469306
anonymous123-code/quilt-bisect,0.9993831011762441
dumbo-the-developer/Duels,0.992031413334982
Rupas1k/source2-demo,0.997247563531385
josephg/egwalker-paper,0.9957272535404607
ChurchTao/clipboard-rs,0.970762780827073
aljazerzen/connector_arrow,0.9981105697381062
landaire/wows-toolkit,0.8709246174689033
Blockstream/lwk,0.20852626717631453
fjall-rs/lsm-tree,0.6531748782384488
regolith-labs/ore-cli,0.46946797834557735
polymorphicshade/Tubular,0.8786583190095695
blue-build/cli,0.3051811694690091
kingwingfly/fav,0.4299411857884115
StandardSolvers/ps-code-snippets,0.999287899976756
carldea/windowblur,0.9958593000191037
nkuhn-vmw/GenAI-for-TPCF-Samples,0.9968510772073548
javierEd/leptos-bulma,0.9991854989204315
clockworklabs/spacetimedb-minecraft,0.9992633531429614
aerius-labs/indexed-merkle-tree-halo2,0.9964928688760387
PaperMC/SectorTool,0.9995347888251336
Vixenka/bevy_dev,0.9999685049754243
defi-wonderland/aztec-patterns,0.9988614969036241
ImpossibleReality/Siffra,0.9997722832916766
gmelodie/nesquic,0.9955258939568522
iMilchshake/gores-mapgen,0.99743459892482
rdbo/dynja,0.9999625864702967
mxpv/openusd,0.9993223345882914
soundvibe/ha-danfoss,0.9999616699925356
DragunWF/Student-Admissions,0.9955258866060452
ycysdf/rxy_ui,0.9989695675748307
codyd51/uefirc,0.9992020637996623
Schr3da/gdext-rust-tutorials,0.995525885389334
tmknight/docker-autoheal,0.1418003890181578
reticivis-net/uwd2,0.997620371742133
containers/crun-vm,0.9596572868133015
face-hh/subterfuge,0.9983364406190569
SilinMeng0510/imgcatr,0.9990388198838901
0xricksanchez/AFL_Runner,0.954312520555035
junelva/wl-gammarelay-applet,0.9967925372112268
jasonjmcghee/plock,0.9982078359627456
TylerBloom/webatui,0.9972475537366654
MincraftEinstein/SubtleEffects,0.9987096766880171
IrreducibleOSS/binius,0.9955258943263475
Rearth/Oritech,0.7769623112004707
quarkiverse/quarkus-fx,0.9855418914850055
codeIntrovert/90daysOfDSA,0.9958593167927033
hirako2000/rustween,0.9955258861836762
hardingadonis/saledock,0.8990270911296127
DocAssert/doc-assert,0.9991497571874789
frozolotl/typst-ansi-hl,0.9984231222501675
begcode/begcode-admin,0.9958593158313607
rust-windowing/winit-next,0.9971366688161923
flashbots/suave-andromeda-revm,0.9998287631010239
funbiscuit/embedded-cli-rs,0.99914976103931
glehmann/yage,0.9979858229583487
edgenai/edgen,0.9007159770697001
floris-xlx/supabase_rs,0.9999999238420234
dfinity/canbench,0.9630975642436577
charmy/react-native-stroke-text,0.9936452480195385
uutils/util-linux,0.9979858220311207
metaplex-foundation/mpl-core,0.30621856009238707
dicej/isyswasfa,0.9975685851256151
4imothy/treegrep,0.9999891653917424
marsupialtail/rottnest,0.9998573501568288
lokerxx/JavaVul,0.9955258934170307
BREAD5940/2024-Onseason,0.9999999220056891
KidneyOS/KidneyOS,0.4172766657952017
biagioT/jpa-search-helper,0.8474519791412362
SUPERCILEX/clipboard-history,0.9570360467713005
std-microblock/TGStickerProvider,0.9992329975438942
RobertElderSoftware/robert-elder-software-java-modules,0.9999976029230525
6tail/tyme4j,0.9793537354994464
jerryshell/ac-esp,0.9978718025911595
bombsimon/awesome-garmin,0.9993509485732852
delcin-raj/rust_realm,0.996966728583366
kaychaks/autopack,0.9983364481103226
cc-api/container-integrity-measurement-agent,0.9755206768069868
thunderbird/xml-struct-rs,0.9975162854802032
g33kex/ServerWitch,0.9974635338412505
VaheDanielyan/diffdir,0.9997462324416301
ulagbulag/kiss-icp-rs,0.9955258975016793
matklad/window,0.9958593230404753
sasmithx/Chat_Application_Socket_Progrmming,0.995525891357627
miliariadnane/spring-boot-doc-rag-bot,0.9955258911727423
OpenCubicChunks/CubicChunks3,0.9999376026095085
yobibyte/rtd,0.9955258902638818
w1th4d/JarPlant,0.9976716620538795
MR-Addict/mdbook-embedify,0.9908828057000303
gdanezis/sui-by-example,0.9955258940386312
HaHaWTH/AdvancedSensitiveWords,0.9999980327151161
sjrsjz/vulkanite-modified,0.9970804884936978
Jij-Inc/pyo3-stub-gen,0.9326927367198509
ShafiqSadat/IPTVTelegramBot,0.9967925379883313
jasonjmcghee/xrem,0.9995347920737083
abhishekabhi789/LyricsForPowerAmp,0.9949618914563492
Opa-/x1-mk1-usb2midi,0.9993223318003317
pkulak/filtile,0.9996046141463142
fluxxcode/egui-file-dialog,0.7339291963994059
Ralith/sieve-tree,0.9984656586221975
ratatui/ratatui-macros,0.9220772292015386
traxys/pantheon,0.9955258970869917
gradlex-org/java-module-packaging,0.9974635359705867
swan-io/react-native-browser,0.9973688664810116
cameron-martin/bazel-lsp,0.9618683009426391
PlasmaFAIR/fortitude,0.8780247762537884
pop-os/cosmic-files,0.0015265276609281243
JAgentSphere/bytebuddy-agent-demo,0.9999372083026986
itome/flx,0.9818276329648706
AbdelStark/majin-blob,0.997671659129684
twitchax/lucidity,0.9967925371702985
david-d-h/pipeop,0.9964928673967961
Ekleog/indexed-db,0.9968510676582164
geode-sdk/server,0.01774803217915356
SaberVM/SaberVM,0.9966141250914597
0vercl0k/rp-bf.rs,0.9989695651647564
supersurviveur/typst-math,0.9990758414362512
wadackel/promptuity,0.9961917863421201
BreweryTeam/BreweryX,0.6378188264881282
joshka/ratatui-widgets,0.9357345251945892
Philogy/balls,0.9979688470070112
kafbat/kafka-ui,0.001144188640630312
Azkellas/mesh_to_sdf,0.9953328453354086
gnosis/solvers,0.010620756545293672
seifrajhi/Kubernetes-practical-exercises-Hands-on,0.4449963917590455
ricott1/rebels-in-the-sky,0.9120541777465834
mt1006/mc-ar-mod,0.9990725940528167
dexie-space/splash,0.988160560992575
richardanaya/epistemology,0.9999976106270535
daylanbueno/auth-api,0.9963075274078962
nvim-neorg/norg-fmt,0.995525891594891
PoOnesNerfect/bevy_bsml,0.999352162861394
Fernanda-Kipper/desafio-anotaai-backend,0.9971923544997798
sniper00/moon_rs,0.9955258929362706
wisp-forest/accessories,0.9870524985871599
Naton1/osrs-pvp-reinforcement-learning,0.9955258931545822
simasch/cqrs-meets-modern-java,0.9963075384198282
next-rs/next-rs,0.999485229757747
vaginessa/NPatch,0.9955258954739679
sphaerophoria/termie,0.9963075159857182
charlotte-os/charlotte-core,0.8649361387895105
ArtformGames/BungeeAuthProxy,0.999828764065183
zolutal/kheap_sift,0.9964928624886575
tun2proxy/socks-hub,0.9963520354933322
igneous-labs/sanctum-lst-list,0.5996846663951477
psqlpy-python/psqlpy,0.13428679450011444
yuoo655/ext4_rs,0.9983800426778957
Fuzzyzilla/octotablet,0.9992329956012537
SevenTV/SevenTV,0.9532645241582117
privacy-scaling-explorations/greco,0.999626682442318
regolith-labs/ore,0.9567012380947036
Missuo0o/FoodDeliveryBackend,0.9955258951175933
bevyengine/bevy_editor_prototypes,0.911533327698663
SMGCommunity/Whitehole-Neo,0.9910148106021806
every-day-things/citadel,0.9896444960129743
vnghia/nghe,0.2767491478297109
brenoepics/at4j,0.983561159876339
nvim-neorocks/rocks,0.7290304582986619
isala404/scale-to-zero-ebpf,0.9955258947323291
hashlookup/poppy,0.9977727359642058
seregamorph/spring-test-smart-context,0.9998573565321703
mitre-public/open-aria,0.9980426344070678
N1nn1/dye_depot,0.9964307040207186
PawelBis/bevy_wry,0.9963075349637562
CCBlueX/liquidbounce_lite,0.9964928697911741
joshka/tui-scrollview,0.9602968250461985
wudgaby/wudgaby-platform,0.9955258948912642
olivierlemasle/tauri-plugin-python,0.9979688405466332
microcks/microcks-testcontainers-java-spring-demo,0.9997639926206298
silence-laboratories/silent-shard-dkls23-ll,0.9824169354314503
jadonharsh109/IaC-Master-Actions,0.9968831666195793
WindySha/tetris,0.9991131995922948
VovaStelmashchuk/nest2D,0.998969563947324
nipafx/modern-java-demo,0.9955258878647404
deltadevsde/indexed-merkle-tree,0.998415962610745
mrsobakin/dpimyass,0.9982476591030649
kousen/springaiexamples,0.9955258931102007
manusa/helm-java,0.8995919899673853
edera-dev/krata,0.554824442416537
boxbeam/untwine,0.9963075388545585
shuo-young/lydia,0.9967925378664657
hyperledger/indy-besu,0.9837474380308237
cedricp/ecutweaker,0.9991384708731417
turbofuro/turbofuro,0.8510488460166499
Anof-cyber/AlphaScan,0.9955258958929515
jwdeveloper/TikTokLiveRust,0.9981105682276474
SimonCW/ollama-rag-rs,0.9973565282545136
oviva-ag/ehealthid-relying-party,0.2495858327786505
aurora-is-near/aurora-forwarder-contracts,0.982416930327072
HrikB/createXcrunch,0.9970805011296086
dexterlaboss/archival-rpc,0.9812267480991549
ymgyt/syndicationd,0.7039309699840713
tfachmann/typst-as-library,0.9968510688835233
bytecodealliance/wrpc,0.1467077804777601
worldcoin/orb-software,0.04029082634084483
pubky/pkdns,0.9725752468552585
FuelLabs/fuel-subgraph,0.9996717852464309
zjp-CN/term-rustdoc,0.9999891689992614
matthias-buttgereit/ta-rss,0.9971923538330665
yavko/rat-rs,0.9966740507595949
ErayMert/microservice-log-tracing,0.9955258979652987
hseager/you-are-merlin,0.9985076649184575
aleixmorgadas/thin-ports-and-adapters,0.9955258917730373
Tushar-Kapil/DSA-Notes,0.9955258919685581
GigaDAO/openbook,0.9985148705489084
ryandotelliott/cosmos-cli,0.9955258982655271
corrode/four-horsemen-talk,0.9955258870938587
AvailX/avail-wallet,0.00031386150476168343
envicutor/envicutor,0.9977224349990251
mintlu8/bevy_stat_query,0.9963075396512743
appsignal/actions-runner,0.9997462338695143
sqlparser/java_data_lineage,0.9958593206382768
thomasdarimont/keycloak-opa-authz-demo,0.9957272633651518
uaoan/DkPlayer,0.9992633528903593
manhunto/webhooks-rs,0.9961817207135141
rzukic/zed-latex,0.9992545664717776
dee-coder01/BusBuddy,0.9991497580224296
mintlu8/bevy_serde_lens,0.9999998419819479
Ragarnoy/a121-rs,0.9929789471803073
Handfish/confetty_rs,0.9966141215618942
0vercl0k/snapshot,0.9999933655111498
rails/rails-new,0.9934273206528393
CollaBu/pennyway-was,0.00010636861863815674
slotThe/rq,0.9973022851743938
bitcoin-dev-project/bitcoiner-intro-to-rust,0.9999993241975038
AFLplusplus/libafl_qemu_artifacts,0.9958593229490691
mistricky/codesnap.nvim,0.411546166574922
JaghataiV/Uniswap_arb_bot,0.9958593224128522
zed-extensions/java,0.9985491546201797
nferhat/fht-compositor,0.9996481471251156
mondeja/leptos-fluent,0.010476554555310744
paradigmxyz/alphanet,0.953264512727094
MEEPofFaith/hallucinogen,0.9994989722249306
EricLBuehler/mistral.rs,0.18800523297985833
actuate-rs/actuate,0.37981701392591916
Ahmad45123/workup,0.9780455068703092
tweag/remote-execution-nix,0.9963075416369447
boringthegod/AzureEmailChecker,0.9978718031979271
Vadym79/AWSLambdaJavaWithSpringBoot,0.995525893645649
automesh-network/netstack-smoltcp,0.9999891720160442
dimpdash/bevy_erm,0.9966141273058646
phyce/rl-natural-speech,0.999998040827273
Kir-Antipov/cubes-without-borders,0.7596442744996631
menonsamir/ypir,0.9992020546346067
lcpu-club/rust_learning_group,0.9966740565735688
Hejow/easy-restdocs-generator,0.9997462302062445
cavemanloverboy/nanotoken,0.9966141282487365
iondodon/i3-switcher-x11,0.996110237338961
stalwartlabs/webadmin,0.9136054204098789
bytecodealliance/wamr-rust-sdk,0.9993204301856868
paritytech/psvm,0.9999460231061784
Smart-Home-Guard/tempusalert-be,0.9455122503312418
anddea/revanced-integrations,0.021837440599367878
fermyon/enterprise-architectures-and-patterns,0.9971366718431525
Reknij/elerp,0.9963075399568675
anagrambuild/bonsol,0.8973207671822376
servo/stylo,0.9161531671660185
walimorris/opensquare,0.9955258910009056
yiyuan9/abitoflink,0.9998135149449245
talss89/sprout,0.9962723843573849
orsinium-labs/gamgee,0.9955258935252557
Sofianel5/zk-img-editor,0.9955258918386506
dvhar/pikeru,0.9969091392787366
ellie-sleightholm/vercel-rust,0.9970238555591179
yongkangc/Solidity-Gas-Optimizoor,0.9959246852920717
HexArchBook/bluezone_pro,0.9955258940665602
cleverbase/scal3,0.9973022840322634
berzanorg/nacho,0.9955258946396514
nidhoggfgg/rsille,0.9970238587281091
pinterest/tiered-storage,0.9999999278153794
YPares/nih-faust-jit,0.9986305059704241
aarc-rs/aarc,0.9979688460115558
prakarshs/Jhethia,0.9964928634165152
AdamISZ/aut-ct,0.991014802110091
carloskiki/pulldown-latex,0.9858860534191153
compolabs/orderbook-contract,0.6030916411974544
DevBobcorn/AcryliCraft,0.9818276308515514
NguyenDuck/blocktopograph,0.9999993146483149
noxware/hframe,0.9511243241386651
Cvrwed/Haru,0.9999801665098706
e1732a364fed/ruci,0.9929789463335569
burukeYou/fast-retry,0.9961817001866691
dividebysandwich/LightningView,0.9826108117027398
StardustXR/kiara,0.996674049177829
Basillica/csv-grep,0.995525891660669
PoOnesNerfect/jlf,0.9970238585474803
naasblod/bevy_contact_projective_decals,0.998292308950973
cryscan/web-rwkv-realweb,0.9957272617482604
bonsairobo/bevy_metrics_dashboard,0.9963075360920739
rhombusgg/rhombus,0.9999684901003765
serifpersia/esp32partitiontool,0.9998391747858557
ACEnglish/kanpig,0.9999900072448897
a2x/cs2-analyzer,0.9963075358037985
uprockcom/ido-protocol,0.9955258964779286
nur-taskrunner/nur,0.6736377433328999
antroids/egui-shape-editor,0.9963075440738429
HigherOrderCO/TSPL,0.99702385175599
krukah/robopoker,0.9999993227281558
TimothyYe/knock-rs,0.9994064264615403
buffdb/buffdb,0.9989340988714965
Shrecknt/snowstorm,0.9958593127525152
magnetophon/lamb-rs,0.9979858133121824
