repo,srs
hseager/you-are-merlin,0.49999887535836546
aleixmorgadas/thin-ports-and-adapters,0.5000017150996054
Tushar-Kapil/DSA-Notes,0.5000031153959117
GigaDAO/openbook,0.5000036059688505
ryandotelliott/cosmos-cli,0.49999534443624205
corrode/four-horsemen-talk,0.49999848450482004
AvailX/avail-wallet,0.5000020684132281
envicutor/envicutor,0.5000033557500052
mintlu8/bevy_stat_query,0.4999988697074699
appsignal/actions-runner,0.500000216833005
sqlparser/java_data_lineage,0.5000003258550356
thomasdarimont/keycloak-opa-authz-demo,0.49999736783687254
uaoan/DkPlayer,0.49999988957245345
manhunto/webhooks-rs,0.49999708782213714
rzukic/zed-latex,0.5000009582827007
dee-coder01/BusBuddy,0.4999971398845031
mintlu8/bevy_serde_lens,0.49999172760522875
Ragarnoy/a121-rs,0.499996008573927
Handfish/confetty_rs,0.5000010918936575
0vercl0k/snapshot,0.50000066041369
rails/rails-new,0.5000073827977518
CollaBu/pennyway-was,0.5000027182019492
slotThe/rq,0.5000068983537183
bitcoin-dev-project/bitcoiner-intro-to-rust,0.4999965000299567
AFLplusplus/libafl_qemu_artifacts,0.5000026784229016
mistricky/codesnap.nvim,0.4999978238814454
JaghataiV/Uniswap_arb_bot,0.5000049585204377
zed-extensions/java,0.4999988978823868
nferhat/fht-compositor,0.5000010992205782
mondeja/leptos-fluent,0.5000006407290202
paradigmxyz/alphanet,0.5000026116268287
MEEPofFaith/hallucinogen,0.5000003274650798
EricLBuehler/mistral.rs,0.4999969240338471
actuate-rs/actuate,0.5000017087400976
Ahmad45123/workup,0.49999820060069256
tweag/remote-execution-nix,0.500000426702157
boringthegod/AzureEmailChecker,0.5000022019497958
Vadym79/AWSLambdaJavaWithSpringBoot,0.5000031964713696
automesh-network/netstack-smoltcp,0.4999930235432555
dimpdash/bevy_erm,0.5000008698145327
phyce/rl-natural-speech,0.49999819140836116
Kir-Antipov/cubes-without-borders,0.5000019880295692
menonsamir/ypir,0.5000050897153814
lcpu-club/rust_learning_group,0.4999993794021715
Hejow/easy-restdocs-generator,0.5000041689317222
cavemanloverboy/nanotoken,0.49999795730043245
iondodon/i3-switcher-x11,0.5000011198479689
stalwartlabs/webadmin,0.49999279754305087
bytecodealliance/wamr-rust-sdk,0.4999926459911855
paritytech/psvm,0.49999607036456845
Smart-Home-Guard/tempusalert-be,0.5000018952478624
anddea/revanced-integrations,0.5000038204260172
fermyon/enterprise-architectures-and-patterns,0.4999958985695036
Reknij/elerp,0.49999988861964373
anagrambuild/bonsol,0.500002194123308
servo/stylo,0.500000435920746
walimorris/opensquare,0.5000075331406684
yiyuan9/abitoflink,0.49999666044358193
talss89/sprout,0.49999852385003074
orsinium-labs/gamgee,0.500003548682382
Sofianel5/zk-img-editor,0.5000051543455701
dvhar/pikeru,0.5000008495088184
ellie-sleightholm/vercel-rust,0.4999897049244549
yongkangc/Solidity-Gas-Optimizoor,0.500002951141596
HexArchBook/bluezone_pro,0.49999774268342023
cleverbase/scal3,0.5000019008524696
berzanorg/nacho,0.5000005668132285
nidhoggfgg/rsille,0.500003841975707
pinterest/tiered-storage,0.49999985888315274
YPares/nih-faust-jit,0.4999997259963711
aarc-rs/aarc,0.49999842916967424
prakarshs/Jhethia,0.500000863803943
AdamISZ/aut-ct,0.4999987269322985
carloskiki/pulldown-latex,0.4999978283823327
compolabs/orderbook-contract,0.500001952009979
DevBobcorn/AcryliCraft,0.5000007459167587
NguyenDuck/blocktopograph,0.500003098962366
noxware/hframe,0.4999981353826393
Cvrwed/Haru,0.5000006302438298
e1732a364fed/ruci,0.4999991149806765
burukeYou/fast-retry,0.5000047388292884
dividebysandwich/LightningView,0.49999788269641093
StardustXR/kiara,0.5000014920194845
Basillica/csv-grep,0.5000098256927749
PoOnesNerfect/jlf,0.49999810780364573
naasblod/bevy_contact_projective_decals,0.5000008482566108
cryscan/web-rwkv-realweb,0.4999943804731173
bonsairobo/bevy_metrics_dashboard,0.5000098593336435
rhombusgg/rhombus,0.5000015606742145
serifpersia/esp32partitiontool,0.4999998969800203
ACEnglish/kanpig,0.4999973967804313
a2x/cs2-analyzer,0.4999986149945426
uprockcom/ido-protocol,0.500001591551596
nur-taskrunner/nur,0.5000001741940602
antroids/egui-shape-editor,0.49999847183064766
HigherOrderCO/TSPL,0.49999756680590346
krukah/robopoker,0.4999993413614991
TimothyYe/knock-rs,0.5000014392527498
buffdb/buffdb,0.5000008365647803
Shrecknt/snowstorm,0.49999913344923547
magnetophon/lamb-rs,0.499998914468304
FloatyMonkey/slang-rs,0.49999582934875714
Speykious/cve-rs,0.5000026991652995
informalsystems/cosmwasm-to-quint,0.5000099013171142
voidpumpkin/structural-convert,0.49999336034245584
succinctlabs/sp1-reth,0.5000013403637379
undermad/diet-generator-api,0.49999667381497404
villor/bevy_lookup_curve,0.5000006626293969
utilForever/2024-Konkuk-Rust-Roguelike,0.5000045756962459
970263611/redisx,0.4999983752384357
KhushPatibandha/RiceDB,0.49999909710993695
zombie-einstein/bourse,0.49999534777445614
UPB-FILS-MA/upb-fils-ma.github.io,0.5000008401037855
akx/preco,0.5000001780042587
PufferFinance/coral,0.5000005868345554
