repo,score
weibocom/rill-flow,1187.5
petrbouda/jeffrey,380.0
gunnarmorling/1brc,4947.5
descope-sample-apps/expo-sample-app,60.0
Outspending/BiomesAPI,272.5
FloridSleeves/RobustAPI,30.0
Vimal1464/spring-boot-spring-security-jwt-authentication,67.5
tiann/AnyLauncher,105.0
atquil/spring-security,202.5
walidbosso/SpringBoot_Football_Matches,45.0
Team-Sopetit/Sopetit-server,1857.5
darbyluv2code/deploy-spring-boot-3-apps-on-aws,30.0
apache/activemq-artemis-examples,195.0
MoCo-v2/moco-v2-backend,545.0
SaiUpadhyayula/langchain4j-pdf-assistant,60.0
crowdosNWPU/CrowdOS,55.0
xiaopujun/light-chaser-server,95.0
airscholar/SparkingFlow,87.5
egekaraosmanoglu/camelbee,455.0
ali-bouali/apache-kafka-with-spring-boot-reactive,30.0
DJ-Raven/swing-glasspane-popup,315.0
piomin/kubernetes-quickstart,55.0
vinsguru/java-virtual-thread-course,30.0
testcontainers/java-local-development-workshop,165.0
nlinhvu/opentelemetry-order-service-2023,330.0
oalles/ollama-java,30.0
ballerina-platform/module-ballerinax-copybook,1075.0
CrunchyData/pgCompare,410.0
WiIIiam278/HuskClaims,1490.0
codefuse-ai/CodeFuse-Query,897.5
Teleight/TeleightBots,267.5
seraxis/lr2oraja-endlessdream,700.0
Gaia3D/mago-3d-tiler,970.0
apache/tsfile,2947.5
petoncle/mousemaster,2315.0
eclipse-syson/syson,4780.0
OpenSPG/openspg,5062.5
teamlead/spring-microservices-kubernetes-demo,30.0
cyfrania/logback-slack-appender,130.0
PacktPublishing/Java-Concurrency-and-Parallelism,480.0
google/watchface,1055.0
eclipse-vertx/vertx-virtual-threads,105.0
gurkanucar/spring-security-examples,405.0
jjn7702/SECJ2154-OOP,60.0
ItsThosea/BadOptimizations,267.5
FabricMC/fabric-docs,1470.0
naveenchr/SpringBoot-SeleniumFramework,67.5
langchain4j/langchain4j-spring,1310.0
ashishps1/awesome-low-level-design,400.0
eclipse-jgit/jgit,2545.0
Earthcomputer/ModCompatChecker,30.0
vishaljhala/DemystifyNetwork,67.5
neoremind/llama2.java,30.0
wdkeyser02/SpringAuthorizationServerCustomPasswordGrantType,30.0
BeansGalaxy/Beans-Backpacks-2,772.5
Team-Going/Going-Server,1082.5
depromeet/14th-team5-BE,2825.0
sdeleuze/spring-boot-cds-demo,67.5
aborroy/alfresco-genai,60.0
hlysine/create_connected,3460.0
Werun-backend/Andulir,212.5
nntzuekai/Respector,30.0
balkrishnarawool/continuations,30.0
tamani-coding/fullstack-oauth2-angular-spring-boot-keycloak,30.0
