repo,score
devjlkeesh/httpserver,30.0
cawfree/byth,67.5
cyber-sushi/ironmime,180.0
DrCheeseFace/Krabby-gotchi,205.0
codeesura/zksync-airdrop-rescue,30.0
dojoengine/stark-vrf,90.0
oddlama/whisper-overlay,85.0
yangbuyiya/coze-sdk-java,75.0
omaeewa/TGram,75.0
stratum-mining/benchmarking-tool,417.5
srcres258/minecraft-rust,30.0
tyti/rtex,30.0
ProHaller/sharad_ratatui,30.0
drunest/Rust-REST-microservice-template,180.0
Ryan-rsm-McKenzie/undname-rs,460.0
asimov-platform/asimov.rs,135.0
Dan-wanna-M/kbnf,3052.5
mariinkys/oboete,462.5
yzsvdu/RedTrainer,242.5
uwheel/datafusion-uwheel,155.0
athenavm/athena,2762.5
cableguard/altuntun,105.0
succinctlabs/sp1-helios,582.5
Commit-Boost/commit-boost-client,1515.0
NisalWick2002/Library-Management-System,30.0
Blooym/xlm,577.5
apache/bigtop-manager,945.0
succinctlabs/op-succinct,3275.0
RCGV1/Meshtastic-SAME-EAS-Alerter,460.0
iankressin/eql,655.0
rockjl/rwp,30.0
dynamical-org/reformatters-rust,87.5
ammardevz/rusty_json,112.5
techsenger/jeditermfx,77.5
mxmueller/rustybalancer,165.0
knutsoned/beverage,105.0
vladmihalcea/high-performance-jooq,30.0
line/Flagship4j,82.5
nixcloud/fixPath,150.0
MatteoGuadrini/psp,560.0
procivis/one-open-core,80.0
Petr1Furious/potato_launcher,232.5
r3yl4h/RustyGenC,80.0
sivaprasadreddy/spring-realworld-conduit-api,192.5
bensadeh/manifold,202.5
zakarumych/mev,42.5
mainmatter/rust-python-interoperability,217.5
sergi0g/cup,1200.0
rsaz/cargo-script,217.5
pkptzx/AntiWindowSnap,230.0
cashfree/kafka-delayed-queue,80.0
LAC-Japan/Ghidra_AntiDebugSeeker,180.0
starobot/StaroEventSystem,137.5
evilsocket/nerve,662.5
rinja-rs/rinja,2135.0
opensearch-project/user-behavior-insights,967.5
buffalojoec/mollusk,397.5
siddharthsky/CustTermux,1150.0
hack3ric/flow,160.0
viridia/quill,297.5
longbridgeapp/gpui-component,3155.0
bornacvitanic/fumble,467.5
Alumopper/Datapack-Debugger,322.5
master-of-zen/rav1an,67.5
0l1ve1r4/Hawk,30.0
ivangfr/api-oha-benchmarker,30.0
soonlabs/igloo,217.5
coinbase-samples/advanced-sdk-java,102.5
djnzx/rust-course,67.5
xeruvimov/jproblem,167.5
HigherOrderCO/bend-language-server,67.5
sn99/nothing-linux,87.5
penberg/hiisi,97.5
benfrankel/pyri_tooltip,105.0
iamcharankumar/playwright_test_framework,210.0
hexaredecimal/BlazingWebX,380.0
dragostis/chili,155.0
yapeteam/OpenYolBi,722.5
bytecodealliance/waffle,127.5
arthurBricq/crafty,922.5
xch-dev/sage,1585.0
thewh1teagle/vad-rs,105.0
scordio/jimfs-junit-jupiter,160.0
commonwarexyz/monorepo,1855.0
Tutorials-By-Kaupenjoe/Fabric-Tutorial-1.21.X,1070.0
microsoft/llguidance,637.5
LaurenzV/krilla,840.0
Py-Ec/solana-arbitrage-bot,57.5
woodruffw/zizmor,2150.0
re-zero001/LSPosed-Irena,147.5
Kei-Luna/LunaGC_5.0.0,197.5
WizardOfMenlo/whir,285.0
pietro-lopes/AllTheLeaks,115.0
nulltea/hyper-greco,157.5
thmxv/bevy_blendy_cameras,30.0
QueenOfSquiggles/bevy_htnp,55.0
yashksaini-coder/August-Leetcode-Daily-2024,90.0
GuyApooye/ClockworkAdditions,160.0
roboplc/metrics-exporter-scope,30.0
rust-bitcoin/bip322,777.5
Eonian-Sharp/pulse,30.0
freehelpdesk/flappybird,30.0
BrianWiz/brusher,45.0
lucianosrp/rye-uv,260.0
handy-sun/rcheat,440.0
night-fury-3/rocket-app,30.0
thewh1teagle/tauric,30.0
kyutai-labs/sphn,317.5
guilhermeprokisch/see,2120.0
AlohaRaycin808/Minecraft-Vape,80.0
therustybits/zero-to-async,37.5
GlowskiBroski/PhoenixClient,192.5
proxin187/Yaxi,82.5
probably-nothing-labs/denormalized,672.5
earth-mover/icechunk,3830.0
jhspetersson/git-task,180.0
wakatime/zed-wakatime,440.0
ngntu10/OptiMart,110.0
code-payments/code-vm,217.5
MalwareSupportGroup/PolyDrop,42.5
pm100/egui_console,75.0
sebadob/hiqlite,777.5
BurnOutTrader/fund-forge,352.5
tensorzero/tensorzero,3725.0
yilmaz08/turl,87.5
Crusaders-of-Rust/corctf-2024-public-challenge-repo,30.0
anti-link/fl_codegen_gui,80.0
Pnoenix/bevy_easy_config,75.0
SnakeSolid/rust-no-dpi-socks,30.0
bzglve/unirun,30.0
ungaro/foundry2react,30.0
YCCDSZXH/proxy-checker-rs,52.5
Y-jiji/peggen,130.0
StarArawn/woodpecker_ui,302.5
Amanieu/regalloc3,30.0
0atman/BrainMade-org,140.0
Lunatix01/ragscan,100.0
al8n/orderwal,292.5
asimov-platform/protoflow,637.5
basementdevs/scyllash,150.0
spikespaz/allfollow,120.0
thewh1teagle/pyannote-rs,192.5
bytecodealliance/weval,372.5
Threkork/Kovi,855.0
noamraph/nixsa,495.0
AnubhabB/audio-instruct,42.5
samuel-vitorino/lm.rs,275.0
prefix-dev/shell,1630.0
CKS-Systems/manifest,2780.0
Saghen/frizbee,52.5
convisolabs/CVE-2024-43044-jenkins,102.5
Tidal-Lang/Tidal,580.0
e-tho/iwmenu,200.0
SAP/ai-sdk-java,1555.0
Snowiiii/Pumpkin,2472.5
rust-trust/static-analyzer,60.0
Mark-Langston/Marks_Computer_Builds_Remote,30.0
0WhiteDev/Java-Process-Inspector,80.0
ahihi/autocrap,80.0
cherryramatisdev/testroute,37.5
0xsouravm/weather-cli,30.0
axiomhq/hypertwobits,710.0
hackclub/replit-lifeboat,110.0
bluerobotics/mavlink-server,1192.5
0xpapercut/solana-indexer,160.0
conradludgate/rustyguard,100.0
DavorMar/rustautogui,87.5
sedaro/model-exchange,97.5
russellmcc/conformal,367.5
Rapter1990/springbootmicroserviceswithsecurity,37.5
blackhillsinfosec/audit-inspector,220.0
Oughie/clock-rs,87.5
Sidharth-Singh10/Affinity-backend,232.5
duanebester/gpui-todos,30.0
NoahSchiro/osmgraph,402.5
cyllective/malfluence,30.0
Davidster/normal_pack,60.0
restatedev/sdk-rust,392.5
sculkmp/Sculk,532.5
0xRajkumar/revm,30.0
pmoustopoulos/customer-api,37.5
risc0/risc0-solana,290.0
mqttsnet/open-exp-plugin,177.5
adrien-bon/bevy_ecs_tiled,1160.0
tryandromeda/andromeda,485.0
hstr0100/GDownloader,1105.0
DmitryHudrich/asya-daemon,37.5
alloy-rs/eips,195.0
ethereumdegen/spirit_editor,300.0
Azvanzed/CVE-2024-44083,30.0
Redskaber/Joker,30.0
VelixDevelopments/Imperat,842.5
faiface/par,80.0
fuzzland/fourmeme-god,30.0
TheBevyFlock/bevy_cli,1582.5
fast/fastrace,407.5
niqumu/Irminsul,37.5
fglock/PerlOnJava,587.5
software-mansion/cairo-coverage,665.0
BoredApe8461/RegionX,315.0
BoredApe8461/RegionX-Node,510.0
m1guelpf/orbit,80.0
t94j0/adexplorersnapshot-rs,200.0
Kek5chen/rustmiko,127.5
rust-dd/embedded-dht-rs,345.0
rust-trust/substrate-pallet,30.0
cometsheepboy/solana-example-token,30.0
Trustpad-web/berter-rust,150.0
wchwawa/Java-Agents-Webapp,487.5
tung/corics-quest,160.0
yshui/coredump-copy,30.0
FireflyClub/FireflyCore,60.0
aliFetvaci61/credit-finance-application,42.5
marvinlanhenke/simple-rust-query-engine,30.0
vkobinski/CacTui,30.0
BulPlugins/BulMultiverse,82.5
zkMIPS/zkm-project-template,302.5
thexeondev/shorekeeper-patch,30.0
sivaprasadreddy/spring-modular-monolith,207.5
17TheWord/QueQiao,520.0
jmg049/i24,102.5
cosad3s/salsa,210.0
oureveryday/zzz-patch-loader,280.0
DavisPL/lhs,177.5
Anyel-ec/SecurityMonitoring,245.0
Bram1903/TotemGuard,282.5
ashokitschool/springboot_whatsapp_api_integration,30.0
deanmlittle/sbpf,37.5
ohkami-rs/serdev,272.5
ADD-SP/json-threat-protection.rs,452.5
KirDemorgan/BeatSaberDsBot,30.0
rust-trust/frontier-node,30.0
rust-trust/substrate-module,30.0
ReadingGod/Minecraft-Vape-Lite,80.0
thisuxhq/metron,30.0
its-danny/tower-surf,105.0
shubhexists/vanish,142.5
mteam88/clockwork,30.0
devops-kung-fu/trustier,215.0
shire-lang/shire-compiler,42.5
benfrankel/tiny_bail,70.0
cxreiff/lifecycler,1012.5
AbdelStark/askeladd,382.5
0xlane/pe-sign,492.5
bedrock-crustaceans/RAstra,82.5
ynqa/logu,80.0
lopcode/vips-ffm,2587.5
Hyperchaotic/minimon-applet,642.5
Sigma-Skidder-Team/SigmaRemap,525.0
repology/repology-rs,855.0
SwiftServicesX/FulfillSpigot,260.0
shadow-hq/shadow-cli,1052.5
prharvey/du-blueprint,492.5
tansu-io/tansu,767.5
sigp/anchor,667.5
nolanderc/glasgow,80.0
ctz/graviola,447.5
PUMPFUN-max/pumpfun-bot,42.5
input-output-hk/partner-chains,4332.5
apripista/java,30.0
joaoviictorti/shadow-rs,30.0
Mino260806/KeyboardGPT,902.5
HiveGamesOSS/Chunker,767.5
cao-awa/Sepals,522.5
Bevy-Jam-5/bike-game,447.5
project-au-lait/svqk,437.5
lvkv/whenfs,37.5
thomasschafer/scooter,462.5
tomaytotomato/location4j,552.5
Yingrjimsch/grgry,295.0
rnza0u/blaze,97.5
phegondev/Ecommerce-Springboot,90.0
J-Schoepplenberg/royce,37.5
iden3/circom-witnesscalc,190.0
arch-il/rusty_notes,30.0
cgsdev0/termsand,42.5
sweet-security/candystore,140.0
zziger/obs-overlay,542.5
shopware/sw-sync-cli,375.0
way-edges/way-edges,907.5
torymur/sqlite-repr,82.5
noctisynth/archons,1287.5
c2pain/RustPatchlessCLRLoader,80.0
matklad/abont,30.0
chomnr/brute,142.5
403unlocker/best403unlocker-rs,130.0
sundruid/muonfp,190.0
jonas089/L2-sequencer,187.5
quarkiverse/quarkus-temporal,1542.5
seekbytes/IPA,30.0
openhwp/openhwp,125.0
yfractal/sdb,247.5
ripytide/metapac,650.0
rYuuk/AstroGen,92.5
Asher-Ul-Haque/Just_Forge_2D,290.0
PortSwigger/bypass-bot-detection,287.5
orlp/foldhash,235.0
Tutorials-By-Kaupenjoe/Forge-Tutorial-1.21.X,1152.5
itsjunetime/kathy,30.0
P-25/react-native-notification-reader,30.0
harfbuzz/harfruzz,185.0
shulaoda/fast-glob,52.5
galister/motoc,375.0
rust-osdev/virtio-spec-rs,130.0
Farooquekk/DSA-IN-JAVA,30.0
quambene/eric-rs,120.0
thejpster/rp-hal-rp2350-public,90.0
OpenGeometry-io/OpenGeometry,30.0
LDAx2012/CSAgent,80.0
maia-s/sdl3-sys-rs,37.5
benodiwal/clackit,30.0
keep-starknet-strange/cairo-lint,1115.0
Vaibhavs10/hf-llm.rs,77.5
ithacaxyz/op-rs,1185.0
hsfzxjy/handwriter.ttf,42.5
ItsDoot/bevy_observed_utility,155.0
Arnavion/riscv,30.0
LDemetrios/Kvasir,30.0
Benojir/Fogplix-Anime,242.5
LnYo-Cly/ai4j,1057.5
linebender/interpoli,327.5
SaiUpadhyayula/spring-boot-3-microservices-course,117.5
junction-labs/junction-client,690.0
emilk/egui_plot,682.5
Doom9527/aristotle-webservice,462.5
swmff/rainbeam,980.0
Evian-Zhang/static-keys,107.5
FabricSoul/gitfetch,87.5
regolith-labs/ore-pool,867.5
Potion-Studios/Oh-The-Biomes-Weve-Gone,2092.5
nikstur/lon,42.5
7amo10/Complete-Data-Structures-and-Algorithms-tutorial,30.0
entropylost/morningstar,170.0
discord/discord-intl,117.5
ITsMrToad/PalladiumMod,165.0
icewind1991/logsmash,492.5
tsloughter/beamup,1307.5
cloudflare/plexi,132.5
marieemoiselle/CS211-OOP-samples,30.0
TimTom2016/leptos_ws,105.0
Jondolf/bevy_transform_interpolation,150.0
LlamaEdge/sd-api-server,682.5
portasynthinca3/boss,95.0
k3ii/qdir,757.5
TimJentzsch/bevy_mod_bbcode,272.5
doceazedo/godot_wry,170.0
esp-rs/esp-generate,545.0
BrianSeong99/Plonky3_Fibonacci,30.0
KermanX/tree-shaker,560.0
dan-online/autopulse,952.5
vaccovecrana/frag-falcon,597.5
endorlabs/MIRAI,142.5
Preston-Harrison/bevy-multiplayer,67.5
KittyCAD/machine-api,742.5
samuelcolvin/RustModel,30.0
TheRedXD/Volt,60.0
AlMrvn/arxivlens,160.0
aws-samples/aws-lambda-web-gateway,37.5
denzylegacy/keyripper,215.0
maxammann/geojson-vt-rs,42.5
NethermindEth/stwo-gpu,877.5
mcclure/cuervo,60.0
FlavorMate/flavormate-server,487.5
yazaldefilimone/stella,282.5
ICME-Lab/zkEngine_dev,312.5
TheGrimsey/bevy_world_seed,60.0
dh1011/llm-term,207.5
airalab/otaberu,362.5
hoangsonww/Employee-Management-Fullstack-App,150.0
alceal/plotlars,225.0
AbdurazaaqMohammed/revanced-antisplit,192.5
Aimirim-STI/4diac-Plugin-UAORT,302.5
cosmic-utils/calculator,265.0
tonbo-io/tonbo,1900.0
Infatoshi/mc-labeller,30.0
besnardjb/snapped,30.0
TheDhejavu/gossipod,195.0
rkdud007/xxfunc,82.5
tbillington/bevy_plotting,30.0
kristian1108/notation,605.0
zmitchell/proctrace,172.5
Tencent/nf-tencentcloud,160.0
BoredApe8461/CorespaceWeigher,712.5
gregsh/parallel-zip,30.0
chamithKavinda/Coffee-Shop-POS-JavaEE-Backend,30.0
mcmah309/containeryard,485.0
Jire/tarnish,55.0
nikstur/userborn,290.0
cyypherus/backer,1257.5
jonhoo/udp-over-tcp,145.0
umut-sahin/dotlr,487.5
alexpasmantier/grip-grab,510.0
laziobird/CodeLLMEval,30.0
fast/logforth,555.0
chrivers/bifrost,470.0
joesturge/lazymc-docker-proxy,1780.0
astrenoxcoop/badgeblue,630.0
GabAlpha/basilk,475.0
radumarias/rfs,562.5
matthewjberger/wgpu-example,60.0
jsnli/Samira,200.0
louis-thevenet/vault-tasks,997.5
cuducos/airnope,37.5
Recordscript/recordscript,202.5
NotAShelf/microfetch,172.5
febo/pinocchio,485.0
han-minhee/yolo-rust-ort,45.0
trinhminhtriet/rmrfrs,95.0
Pro-YY/freactor-rs,30.0
chainbound/dato,182.5
spacewalkhq/raft-rs,445.0
redixhumayun/async-rust,67.5
SijiaCui/play-urts,90.0
W1lliam1337/cstrike2-hack,52.5
joshprk/komotray,92.5
xixiaofinland/afmt,390.0
eternal-io/museair,37.5
rustunit/bevy_channel_trigger,30.0
ProtonWallet/andromeda,55.0
rp-rs/rp235x-pac,90.0
netcorepal/cap4j,500.0
mozilla/mtu,685.0
lusingander/serie,637.5
ZpokenWeb3/solana-zkvm,235.0
hanhuoer/maa-framework-java,90.0
bearcove/merde,7432.5
cxreiff/ttysvr,685.0
Gifted-s/velarixdb,42.5
anton-rs/hilo,2120.0
joshka/tui-widgets,3115.0
CLOEI/Mori,127.5
Codetector1374/InnoDB_rs,82.5
surma/containix,330.0
Liberxue/cqf,195.0
jonaylor89/sherlock-rs,240.0
dw-labs-org/kfilter,330.0
noahfraiture/coma,67.5
We-Cant-Coding/TACZ-Fabric,405.0
Erio-Harrison/SAVMS,475.0
bitdriftlabs/pulse,145.0
SE10-IJSE/SE10-NETWORK-BACKEND,552.5
malbernaz/bevy_lit,127.5
Micro-STAMP/microstamp,817.5
supreetsingh10/lyricist,80.0
succinctlabs/rsp,557.5
UniMelb-COMP90018/COMP90018-Tutorials-2024,30.0
Konloch/Jaxon,180.0
WendellRyan/Opensea-Arbitrage-Bot,55.0
David-OConnor/plascad,380.0
victorb/dogoap,92.5
kvc0/protosocket,142.5
hardfist/unpack,217.5
AetiasHax/ds-decomp,362.5
EndlessReform/fish-speech.rs,282.5
ali77gh/bake-rs,160.0
Schema-JS/schema-js,435.0
TermTrack/TermTrack,117.5
source-cooperative/data.source.coop,782.5
KermanX/js_to_oxc,62.5
Eliah-Lakhin/ad-astra,160.0
RocketRace/viiru,30.0
mcy/pz,142.5
ipconfiger/rmmp,130.0
aubreyrs/prettylog-rs,30.0
JacobChikwanda/object-oriented-programming,30.0
yashksaini-coder/September-Leetcode-Daily-2024,75.0
k3ii/git-cz,1192.5
ivangfr/web-reactive-jvm-native-cds-aot-virtual-threads,30.0
notkrishna/rust_p2p,60.0
Jesterhearts/ratatui-wgpu,60.0
nullstalgia/iron-heart,355.0
near/omni-transaction-rs,160.0
hedge-ops/gpui-tutorial,37.5
Azvanzed/efi-runner,30.0
ahq-softwares/win32_notif,30.0
Sun-12138/comfyui-spring-boot,30.0
AkinoKaede/asport,500.0
Teach2Breach/Tempest,72.5
codetyio/codety-scanner,2527.5
RyanWelly/lisp-in-rs-macros,30.0
KOSASIH/pi-sentinel,67.5
yoshuawuyts/wstd,537.5
AarhamH/chamber,2287.5
ahisec/geoserver-,52.5
distributed-lab/bitcoin-window-mul,125.0
tair-opensource/resp-benchmark,82.5
dougdonohoe/ddpoker,400.0
AspadaX/RustyFace,140.0
HiveGamesOSS/leveldb-mcpe-java,130.0
NebraZKP/upa,1265.0
processing/processing4,3952.5
init4tech/trevm,1497.5
riffcc/lis,290.0
ShadowArcanist/Blaze,30.0
datafor123/datafor-free,80.0
hellyguo/rust_java_samples,30.0
VIJAYWHAT/java-workshop,37.5
clabby/howitzer,180.0
Bifrost-Technologies/ore-pool-miner,42.5
Shnatsel/wondermagick,80.0
zhkl0228/impersonator,305.0
Ackee-Blockchain/Solana-Auditors-Bootcamp,45.0
bevyengine/atomicow,240.0
JacobLinCool/gradio-rs,180.0
Harzu/egui_term,30.0
freenet/river,207.5
syncliteio/SyncLite,375.0
voltrevo/summon,110.0
a7med3del1973/Fawry-Internship,30.0
Mixeway/Flow,467.5
KonishchevDmitry/binup,1080.0
jito-foundation/restaking,2247.5
JunbeomL22/flashlog,127.5
reveny/Protecttai-Bypass,125.0
chainreactors/malefic,200.0
Tutorials-By-Kaupenjoe/NeoForge-Tutorial-1.21.X,1182.5
jbachorik/jafar,117.5
willglynn/taptap,60.0
iex-rs/iex,77.5
nexus-xyz/network-api,1597.5
Zaedus/spider,137.5
tragdate/ttytok,30.0
sharph/s-rack,310.0
mq-soft-tech/comp2000_2024,420.0
bahdotsh/giff,80.0
rust-trust/substrate-parachain,330.0
aemisigna/hololiveid-kaela-event-public,80.0
hoangtien2k3/reactify,757.5
wkorando/loominated-java,37.5
Relacibo/typst-as-lib,200.0
bluegroundltd/rustic-witcher,142.5
justine6/https-github.com-ashishps1-awesome-system-design-resources,60.0
casey/filepack,927.5
gejun123456/HotSwapHelper,255.0
Mangolise/mango-anti-cheat,30.0
oracle/sandwood,117.5
parkerdgabel/quackML,270.0
decipher3114/Capter,577.5
ekala-project/eka,297.5
canyie/MagiskEoP,30.0
daccred/soroban-by-example,275.0
8LWXpg/ptr,645.0
xhyrom/zed-discord-presence,635.0
HChenX/HiMiuiX,30.0
kornelski/bevy_flatland_radiance_cascades,30.0
Bharat2044/Striver-A2Z-DSA-Sheet-Solution-using-JAVA,30.0
robustmq/robustmq-geek,190.0
palpo-matrix-server/palpo,210.0
eshrh/inori,210.0
matter-labs/zksync-crypto,1202.5
dspearson/librespot-auth,145.0
getinstachip/vpm,1947.5
JackKelly/hypergrib,107.5
grampelberg/kty,652.5
