repo,srs
HaHaWTH/AdvancedSensitiveWords,1.9460468179599234e-06
sjrsjz/vulkanite-modified,0.002919433606917811
Jij-Inc/pyo3-stub-gen,0.06730263683968267
ShafiqSadat/IPTVTelegramBot,0.0032073871018256533
jasonjmcghee/xrem,0.0004652100252302169
abhishekabhi789/LyricsForPowerAmp,0.005037688117675073
Opa-/x1-mk1-usb2midi,0.0006776621907679519
pkulak/filtile,0.00039537997908105577
fluxxcode/egui-file-dialog,0.26605376757978366
Ralith/sieve-tree,0.0015343130703961859
ratatui/ratatui-macros,0.0779174251351043
traxys/pantheon,0.004473986128651571
gradlex-org/java-module-packaging,0.0025364093096402825
swan-io/react-native-browser,0.0026308855373678676
cameron-martin/bazel-lsp,0.038129040180871425
PlasmaFAIR/fortitude,0.12196695104146495
pop-os/cosmic-files,0.998471390952924
JAgentSphere/bytebuddy-agent-demo,6.278601884964064e-05
itome/flx,0.01817105401717097
AbdelStark/majin-blob,0.0023282927947286167
twitchax/lucidity,0.0032073838770478036
david-d-h/pipeop,0.0035070456898871494
Ekleog/indexed-db,0.003148852667891691
geode-sdk/server,0.9822443625350826
SaberVM/SaberVM,0.0033857928908630395
0vercl0k/rp-bf.rs,0.0010304208853830516
supersurviveur/typst-math,0.0009240458993241888
wadackel/promptuity,0.0038078811050789056
BreweryTeam/BreweryX,0.3621593564579866
joshka/ratatui-widgets,0.06426104361347248
Philogy/balls,0.0020311182180096895
kafbat/kafka-ui,0.9988575037293996
Azkellas/mesh_to_sdf,0.0046667617011521105
gnosis/solvers,0.989373468884916
seifrajhi/Kubernetes-practical-exercises-Hands-on,0.554975843620903
ricott1/rebels-in-the-sky,0.08793979854655538
mt1006/mc-ar-mod,0.0009273892659981867
dexie-space/splash,0.011838545104119285
richardanaya/epistemology,2.380125122090218e-06
daylanbueno/auth-api,0.0036923679830828844
nvim-neorg/norg-fmt,0.004473985301018875
PoOnesNerfect/bevy_bsml,0.0006477452565769922
Fernanda-Kipper/desafio-anotaai-backend,0.002807581157329792
sniper00/moon_rs,0.004473986324804366
wisp-forest/accessories,0.012946541367435954
Naton1/osrs-pvp-reinforcement-learning,0.004473985744020183
simasch/cqrs-meets-modern-java,0.003692366367983126
next-rs/next-rs,0.0005147671284710415
vaginessa/NPatch,0.004473985072440753
sphaerophoria/termie,0.0036923698030555878
charlotte-os/charlotte-core,0.13505473585291175
ArtformGames/BungeeAuthProxy,0.00017123804341442008
zolutal/kheap_sift,0.003507044626826889
tun2proxy/socks-hub,0.003647646061660621
igneous-labs/sanctum-lst-list,0.4002919134970797
psqlpy-python/psqlpy,0.8656917243767356
yuoo655/ext4_rs,0.0016199285931663761
Fuzzyzilla/octotablet,0.0007670000698457245
SevenTV/SevenTV,0.046732237434005904
privacy-scaling-explorations/greco,0.0003733128185161817
regolith-labs/ore,0.043295754576234344
